,Activity Wheel Software from Lafayette Instrument Company.,,,,,,,,,,,
,Version 10.2.2966.20953,,,,,,,,,,,
,Experiment Setup:,,,,,,,,,,,
,Connected Hardware:,,,,,,,,,,,
,,USB Interface REV 1 [1],,,,,,,,,,
,     Experiment Name: SaccharinPrefG2W2,,,,,,,,,,,
,     Experiment Length: 1 Hour,,,,,,,,,,,
,     Download Interval(Active Cycle): 30 Seconds,,,,,,,,,,,
,     Date Format: M/d/yyyy,,,,,,,,,,,
,     Time Format: H:mm:ss,,,,,,,,,,,
,     Start Time: 10/15/2017 12:55:00,,,,,,,,,,,
,     Stop Time: ~10/15/2017 13:55:00,,,,,,,,,,,


Interface/Port, 1-1, 1-2, 1-3, 1-4, 1-5, 1-6, 1-7, 1-8, 1-9, 1-10, 1-11, 1-12
Counter/Animal ID, Ri7_H, Ri7_S, Ri8_H, Ri8_S, Vi7_H, Vi7_S, Vi8_H, Vi8_S, Di5_H, Di5_S, Di6_H, Di6_S
Cage Type,Rat,Rat,Rat,Rat,Rat,Rat,Rat,Rat,Rat,Rat,Rat,Rat


 10/15/2017 12:55:00,,,,,,,,,,,,
Interval Count,-,-,-,-,-,-,-,-,-,-,-,-
Total Counts,0,0,0,0,0,0,0,3,0,0,0,0

 12:55:30,,,,,,,,,,,,
Interval Count,0,0,1,1,0,4,0,241,0,215,3,0
Total Counts,0,0,1,1,0,4,0,244,0,215,3,0

 12:56:00,,,,,,,,,,,,
Interval Count,0,4,0,0,1,2,0,240,1,240,0,2
Total Counts,0,4,1,1,1,6,0,484,1,455,3,2

 12:56:30,,,,,,,,,,,,
Interval Count,0,0,38,8,0,1,0,239,8,239,0,0
Total Counts,0,4,39,9,1,7,0,723,9,694,3,2

 12:57:00,,,,,,,,,,,,
Interval Count,12,0,0,1,5,0,12,241,0,241,2,2
Total Counts,12,4,39,10,6,7,12,964,9,935,5,4

 12:57:30,,,,,,,,,,,,
Interval Count,0,4,2,0,0,1,4,240,5,240,0,2
Total Counts,12,8,41,10,6,8,16,1204,14,1175,5,6

 12:58:00,,,,,,,,,,,,
Interval Count,0,2,0,0,0,0,0,241,1,241,1,0
Total Counts,12,10,41,10,6,8,16,1445,15,1416,6,6

 12:58:30,,,,,,,,,,,,
Interval Count,0,0,1,3,0,0,0,239,0,239,0,1
Total Counts,12,10,42,13,6,8,16,1684,15,1655,6,7

 12:59:00,,,,,,,,,,,,
Interval Count,0,4,4,1,0,0,0,240,1,240,0,13
Total Counts,12,14,46,14,6,8,16,1924,16,1895,6,20

 12:59:30,,,,,,,,,,,,
Interval Count,0,1,2,0,0,70,0,241,0,241,0,18
Total Counts,12,15,48,14,6,78,16,2165,16,2136,6,38

 13:00:00,,,,,,,,,,,,
Interval Count,0,0,2,0,0,0,0,240,0,240,2,9
Total Counts,12,15,50,14,6,78,16,2405,16,2376,8,47

 13:00:30,,,,,,,,,,,,
Interval Count,0,1,1,46,0,0,0,240,2,240,0,0
Total Counts,12,16,51,60,6,78,16,2645,18,2616,8,47

 13:01:00,,,,,,,,,,,,
Interval Count,2,0,0,0,11,0,0,240,0,240,4,1
Total Counts,14,16,51,60,17,78,16,2885,18,2856,12,48

 13:01:30,,,,,,,,,,,,
Interval Count,1,1,0,0,0,2,0,240,0,240,23,1
Total Counts,15,17,51,60,17,80,16,3125,18,3096,35,49

 13:02:00,,,,,,,,,,,,
Interval Count,0,0,0,0,3,0,0,241,0,241,0,154
Total Counts,15,17,51,60,20,80,16,3366,18,3337,35,203

 13:02:30,,,,,,,,,,,,
Interval Count,0,0,25,2,0,1,60,240,7,240,0,16
Total Counts,15,17,76,62,20,81,76,3606,25,3577,35,219

 13:03:00,,,,,,,,,,,,
Interval Count,0,15,0,2,0,0,0,239,0,239,18,61
Total Counts,15,32,76,64,20,81,76,3845,25,3816,53,280

 13:03:30,,,,,,,,,,,,
Interval Count,2,0,1,4,0,0,15,240,0,240,1,8
Total Counts,17,32,77,68,20,81,91,4085,25,4056,54,288

 13:04:00,,,,,,,,,,,,
Interval Count,0,5,0,0,0,1,0,241,26,241,4,35
Total Counts,17,37,77,68,20,82,91,4326,51,4297,58,323

 13:04:30,,,,,,,,,,,,
Interval Count,31,45,0,0,80,0,0,240,0,241,0,0
Total Counts,48,82,77,68,100,82,91,4566,51,4538,58,323

 13:05:00,,,,,,,,,,,,
Interval Count,69,0,0,0,72,11,0,240,2,239,0,0
Total Counts,117,82,77,68,172,93,91,4806,53,4777,58,323

 13:05:30,,,,,,,,,,,,
Interval Count,14,37,0,0,0,32,0,240,1,240,0,69
Total Counts,131,119,77,68,172,125,91,5046,54,5017,58,392

 13:06:00,,,,,,,,,,,,
Interval Count,0,179,1,4,6,0,0,240,0,61,1,26
Total Counts,131,298,78,72,178,125,91,5286,54,5078,59,418

 13:06:30,,,,,,,,,,,,
Interval Count,0,108,0,1,2,0,0,241,0,0,0,5
Total Counts,131,406,78,73,180,125,91,5527,54,5078,59,423

 13:07:00,,,,,,,,,,,,
Interval Count,4,56,1,0,4,1,0,240,0,54,14,0
Total Counts,135,462,79,73,184,126,91,5767,54,5132,73,423

 13:07:30,,,,,,,,,,,,
Interval Count,0,0,28,2,0,0,1,240,0,53,0,3
Total Counts,135,462,107,75,184,126,92,6007,54,5185,73,426

 13:08:00,,,,,,,,,,,,
Interval Count,2,15,0,0,0,0,1,240,0,59,0,0
Total Counts,137,477,107,75,184,126,93,6247,54,5244,73,426

 13:08:30,,,,,,,,,,,,
Interval Count,0,0,0,0,0,0,0,240,0,0,4,55
Total Counts,137,477,107,75,184,126,93,6487,54,5244,77,481

 13:09:00,,,,,,,,,,,,
Interval Count,4,8,0,0,6,1,0,241,0,0,0,156
Total Counts,141,485,107,75,190,127,93,6728,54,5244,77,637

 13:09:30,,,,,,,,,,,,
Interval Count,0,0,0,0,0,181,79,239,0,0,2,0
Total Counts,141,485,107,75,190,308,172,6967,54,5244,79,637

 13:10:00,,,,,,,,,,,,
Interval Count,0,0,1,1,0,89,87,240,0,23,5,13
Total Counts,141,485,108,76,190,397,259,7207,54,5267,84,650

 13:10:30,,,,,,,,,,,,
Interval Count,0,0,0,1,0,51,0,241,0,44,0,0
Total Counts,141,485,108,77,190,448,259,7448,54,5311,84,650

 13:11:00,,,,,,,,,,,,
Interval Count,0,95,0,0,0,0,0,240,0,241,0,0
Total Counts,141,580,108,77,190,448,259,7688,54,5552,84,650

 13:11:30,,,,,,,,,,,,
Interval Count,0,88,1,0,0,64,21,240,0,240,0,0
Total Counts,141,668,109,77,190,512,280,7928,54,5792,84,650

 13:12:00,,,,,,,,,,,,
Interval Count,2,29,0,3,0,0,3,240,3,213,57,0
Total Counts,143,697,109,80,190,512,283,8168,57,6005,141,650

 13:12:30,,,,,,,,,,,,
Interval Count,0,64,0,0,122,0,0,240,0,0,50,14
Total Counts,143,761,109,80,312,512,283,8408,57,6005,191,664

 13:13:00,,,,,,,,,,,,
Interval Count,5,4,0,1,102,0,0,241,0,39,0,163
Total Counts,148,765,109,81,414,512,283,8649,57,6044,191,827

 13:13:30,,,,,,,,,,,,
Interval Count,0,43,1,0,3,113,0,53,0,67,6,25
Total Counts,148,808,110,81,417,625,283,8702,57,6111,197,852

 13:14:00,,,,,,,,,,,,
Interval Count,3,27,0,1,0,35,0,237,0,59,0,42
Total Counts,151,835,110,82,417,660,283,8939,57,6170,197,894

 13:14:30,,,,,,,,,,,,
Interval Count,0,7,1,0,24,0,0,156,0,120,0,3
Total Counts,151,842,111,82,441,660,283,9095,57,6290,197,897

 13:15:00,,,,,,,,,,,,
Interval Count,1,5,1,0,36,0,0,0,0,39,1,7
Total Counts,152,847,112,82,477,660,283,9095,57,6329,198,904

 13:15:31,,,,,,,,,,,,
Interval Count,0,5,0,0,0,117,0,0,0,172,0,0
Total Counts,152,852,112,82,477,777,283,9095,57,6501,198,904

 13:16:01,,,,,,,,,,,,
Interval Count,0,0,1,52,0,0,0,0,0,0,0,0
Total Counts,152,852,113,134,477,777,283,9095,57,6501,198,904

 13:16:30,,,,,,,,,,,,
Interval Count,0,34,0,207,0,0,0,0,0,0,0,0
Total Counts,152,886,113,341,477,777,283,9095,57,6501,198,904

 13:17:00,,,,,,,,,,,,
Interval Count,0,38,0,189,0,0,0,0,0,0,0,0
Total Counts,152,924,113,530,477,777,283,9095,57,6501,198,904

 13:17:31,,,,,,,,,,,,
Interval Count,0,0,0,213,0,96,0,0,0,42,0,0
Total Counts,152,924,113,743,477,873,283,9095,57,6543,198,904

 13:18:01,,,,,,,,,,,,
Interval Count,0,18,0,186,0,0,1,0,0,122,0,0
Total Counts,152,942,113,929,477,873,284,9095,57,6665,198,904

 13:18:30,,,,,,,,,,,,
Interval Count,0,68,0,89,0,1,0,1,0,0,0,0
Total Counts,152,1010,113,1018,477,874,284,9096,57,6665,198,904

 13:19:00,,,,,,,,,,,,
Interval Count,0,18,0,0,0,0,0,0,0,0,0,0
Total Counts,152,1028,113,1018,477,874,284,9096,57,6665,198,904

 13:19:31,,,,,,,,,,,,
Interval Count,1,72,0,0,0,0,1,0,2,0,0,0
Total Counts,153,1100,113,1018,477,874,285,9096,59,6665,198,904

 13:20:01,,,,,,,,,,,,
Interval Count,0,0,0,103,0,0,0,0,0,0,0,0
Total Counts,153,1100,113,1121,477,874,285,9096,59,6665,198,904

 13:20:31,,,,,,,,,,,,
Interval Count,0,15,32,66,0,0,0,0,0,0,0,121
Total Counts,153,1115,145,1187,477,874,285,9096,59,6665,198,1025

 13:21:01,,,,,,,,,,,,
Interval Count,5,0,0,40,0,22,0,0,3,0,0,56
Total Counts,158,1115,145,1227,477,896,285,9096,62,6665,198,1081

 13:21:31,,,,,,,,,,,,
Interval Count,0,91,29,3,0,0,24,0,0,0,0,0
Total Counts,158,1206,174,1230,477,896,309,9096,62,6665,198,1081

 13:22:01,,,,,,,,,,,,
Interval Count,0,94,0,84,0,0,217,0,0,0,0,113
Total Counts,158,1300,174,1314,477,896,526,9096,62,6665,198,1194

 13:22:31,,,,,,,,,,,,
Interval Count,0,5,0,0,0,0,14,0,0,0,0,0
Total Counts,158,1305,174,1314,477,896,540,9096,62,6665,198,1194

 13:23:01,,,,,,,,,,,,
Interval Count,0,1,0,0,0,0,0,0,0,0,0,0
Total Counts,158,1306,174,1314,477,896,540,9096,62,6665,198,1194

 13:23:31,,,,,,,,,,,,
Interval Count,0,3,4,5,0,0,0,0,0,0,0,0
Total Counts,158,1309,178,1319,477,896,540,9096,62,6665,198,1194

 13:24:01,,,,,,,,,,,,
Interval Count,0,0,0,0,0,0,0,0,0,0,0,0
Total Counts,158,1309,178,1319,477,896,540,9096,62,6665,198,1194

 13:24:31,,,,,,,,,,,,
Interval Count,0,0,0,144,0,0,0,0,0,0,0,116
Total Counts,158,1309,178,1463,477,896,540,9096,62,6665,198,1310

 13:25:01,,,,,,,,,,,,
Interval Count,0,92,0,0,2,0,0,0,9,0,0,4
Total Counts,158,1401,178,1463,479,896,540,9096,71,6665,198,1314

 13:25:31,,,,,,,,,,,,
Interval Count,1,5,0,56,0,0,0,0,13,0,0,0
Total Counts,159,1406,178,1519,479,896,540,9096,84,6665,198,1314

 13:26:01,,,,,,,,,,,,
Interval Count,0,1,0,0,0,2,0,0,0,0,0,0
Total Counts,159,1407,178,1519,479,898,540,9096,84,6665,198,1314

 13:26:31,,,,,,,,,,,,
Interval Count,0,0,0,0,19,0,0,0,0,1,0,0
Total Counts,159,1407,178,1519,498,898,540,9096,84,6666,198,1314

 13:27:01,,,,,,,,,,,,
Interval Count,0,0,0,0,125,0,0,0,0,0,0,21
Total Counts,159,1407,178,1519,623,898,540,9096,84,6666,198,1335

 13:27:31,,,,,,,,,,,,
Interval Count,0,111,0,0,0,44,0,0,0,0,0,171
Total Counts,159,1518,178,1519,623,942,540,9096,84,6666,198,1506

 13:28:01,,,,,,,,,,,,
Interval Count,0,4,0,0,0,22,0,0,0,0,0,29
Total Counts,159,1522,178,1519,623,964,540,9096,84,6666,198,1535

 13:28:31,,,,,,,,,,,,
Interval Count,2,0,0,0,0,0,0,0,0,0,86,0
Total Counts,161,1522,178,1519,623,964,540,9096,84,6666,284,1535

 13:29:01,,,,,,,,,,,,
Interval Count,2,0,0,1,0,1,0,0,0,0,0,0
Total Counts,163,1522,178,1520,623,965,540,9096,84,6666,284,1535

 13:29:31,,,,,,,,,,,,
Interval Count,0,48,0,32,0,4,0,0,0,5,0,0
Total Counts,163,1570,178,1552,623,969,540,9096,84,6671,284,1535

 13:30:01,,,,,,,,,,,,
Interval Count,0,0,0,63,0,0,0,0,0,0,0,104
Total Counts,163,1570,178,1615,623,969,540,9096,84,6671,284,1639

 13:30:31,,,,,,,,,,,,
Interval Count,0,41,0,0,0,0,0,0,0,0,0,42
Total Counts,163,1611,178,1615,623,969,540,9096,84,6671,284,1681

 13:31:01,,,,,,,,,,,,
Interval Count,0,25,0,0,0,0,0,0,0,0,0,0
Total Counts,163,1636,178,1615,623,969,540,9096,84,6671,284,1681

 13:31:31,,,,,,,,,,,,
Interval Count,0,11,0,0,1,0,0,0,0,0,0,0
Total Counts,163,1647,178,1615,624,969,540,9096,84,6671,284,1681

 13:32:01,,,,,,,,,,,,
Interval Count,0,0,0,0,0,0,0,0,0,0,0,0
Total Counts,163,1647,178,1615,624,969,540,9096,84,6671,284,1681

 13:32:31,,,,,,,,,,,,
Interval Count,0,5,0,0,0,0,0,0,0,0,0,0
Total Counts,163,1652,178,1615,624,969,540,9096,84,6671,284,1681

 13:33:01,,,,,,,,,,,,
Interval Count,0,0,0,0,0,0,0,0,0,0,0,0
Total Counts,163,1652,178,1615,624,969,540,9096,84,6671,284,1681

 13:33:31,,,,,,,,,,,,
Interval Count,0,82,0,0,0,0,0,0,0,1,0,0
Total Counts,163,1734,178,1615,624,969,540,9096,84,6672,284,1681

 13:34:01,,,,,,,,,,,,
Interval Count,0,0,0,0,0,0,0,0,0,0,0,0
Total Counts,163,1734,178,1615,624,969,540,9096,84,6672,284,1681

 13:34:31,,,,,,,,,,,,
Interval Count,0,82,0,0,0,0,0,0,0,0,1,0
Total Counts,163,1816,178,1615,624,969,540,9096,84,6672,285,1681

 13:35:01,,,,,,,,,,,,
Interval Count,0,0,0,0,0,0,0,0,117,1,0,0
Total Counts,163,1816,178,1615,624,969,540,9096,201,6673,285,1681

 13:35:31,,,,,,,,,,,,
Interval Count,0,0,0,0,0,0,0,1,68,0,0,0
Total Counts,163,1816,178,1615,624,969,540,9097,269,6673,285,1681

 13:36:01,,,,,,,,,,,,
Interval Count,0,82,0,0,0,0,0,0,0,0,0,0
Total Counts,163,1898,178,1615,624,969,540,9097,269,6673,285,1681

 13:36:31,,,,,,,,,,,,
Interval Count,0,0,0,0,0,0,0,0,0,169,0,0
Total Counts,163,1898,178,1615,624,969,540,9097,269,6842,285,1681

 13:37:01,,,,,,,,,,,,
Interval Count,0,0,0,0,0,0,0,0,0,120,0,0
Total Counts,163,1898,178,1615,624,969,540,9097,269,6962,285,1681

 13:37:31,,,,,,,,,,,,
Interval Count,0,0,0,0,0,0,0,0,0,0,0,0
Total Counts,163,1898,178,1615,624,969,540,9097,269,6962,285,1681

 13:38:01,,,,,,,,,,,,
Interval Count,0,0,0,0,0,0,0,0,0,0,0,0
Total Counts,163,1898,178,1615,624,969,540,9097,269,6962,285,1681

 13:38:31,,,,,,,,,,,,
Interval Count,0,62,0,0,0,0,0,0,0,0,0,0
Total Counts,163,1960,178,1615,624,969,540,9097,269,6962,285,1681

 13:39:01,,,,,,,,,,,,
Interval Count,0,0,0,0,0,0,0,0,0,0,0,0
Total Counts,163,1960,178,1615,624,969,540,9097,269,6962,285,1681

 13:39:31,,,,,,,,,,,,
Interval Count,0,0,0,0,0,0,0,0,0,1,0,2
Total Counts,163,1960,178,1615,624,969,540,9097,269,6963,285,1683

 13:40:01,,,,,,,,,,,,
Interval Count,0,0,0,0,0,0,0,0,0,0,0,0
Total Counts,163,1960,178,1615,624,969,540,9097,269,6963,285,1683

 13:40:31,,,,,,,,,,,,
Interval Count,0,0,0,0,0,0,0,0,0,0,0,0
Total Counts,163,1960,178,1615,624,969,540,9097,269,6963,285,1683

 13:41:01,,,,,,,,,,,,
Interval Count,3,84,0,0,1,0,0,0,0,0,0,0
Total Counts,166,2044,178,1615,625,969,540,9097,269,6963,285,1683

 13:41:31,,,,,,,,,,,,
Interval Count,0,0,0,0,0,0,0,1,0,0,0,0
Total Counts,166,2044,178,1615,625,969,540,9098,269,6963,285,1683

 13:42:01,,,,,,,,,,,,
Interval Count,0,0,0,0,0,43,0,0,0,0,0,0
Total Counts,166,2044,178,1615,625,1012,540,9098,269,6963,285,1683

 13:42:31,,,,,,,,,,,,
Interval Count,0,0,0,0,0,12,0,0,0,0,0,0
Total Counts,166,2044,178,1615,625,1024,540,9098,269,6963,285,1683

 13:43:01,,,,,,,,,,,,
Interval Count,0,0,0,0,0,0,0,0,0,0,0,0
Total Counts,166,2044,178,1615,625,1024,540,9098,269,6963,285,1683

 13:43:31,,,,,,,,,,,,
Interval Count,0,0,0,0,0,0,0,0,0,0,0,0
Total Counts,166,2044,178,1615,625,1024,540,9098,269,6963,285,1683

 13:44:01,,,,,,,,,,,,
Interval Count,0,0,0,0,0,0,0,0,0,0,5,0
Total Counts,166,2044,178,1615,625,1024,540,9098,269,6963,290,1683

 13:44:31,,,,,,,,,,,,
Interval Count,0,31,0,0,0,0,0,0,0,0,0,0
Total Counts,166,2075,178,1615,625,1024,540,9098,269,6963,290,1683

 13:45:01,,,,,,,,,,,,
Interval Count,0,0,0,0,0,0,0,0,0,0,0,9
Total Counts,166,2075,178,1615,625,1024,540,9098,269,6963,290,1692

 13:45:31,,,,,,,,,,,,
Interval Count,0,0,0,0,0,0,0,0,0,0,0,0
Total Counts,166,2075,178,1615,625,1024,540,9098,269,6963,290,1692

 13:46:01,,,,,,,,,,,,
Interval Count,0,0,0,0,0,0,0,0,0,0,0,0
Total Counts,166,2075,178,1615,625,1024,540,9098,269,6963,290,1692

 13:46:31,,,,,,,,,,,,
Interval Count,0,0,0,0,0,0,0,0,0,0,0,0
Total Counts,166,2075,178,1615,625,1024,540,9098,269,6963,290,1692

 13:47:01,,,,,,,,,,,,
Interval Count,0,0,0,0,0,0,0,0,0,0,0,0
Total Counts,166,2075,178,1615,625,1024,540,9098,269,6963,290,1692

 13:47:31,,,,,,,,,,,,
Interval Count,0,0,0,0,0,0,0,0,0,0,1,0
Total Counts,166,2075,178,1615,625,1024,540,9098,269,6963,291,1692

 13:48:01,,,,,,,,,,,,
Interval Count,0,74,0,0,0,0,0,0,0,0,0,0
Total Counts,166,2149,178,1615,625,1024,540,9098,269,6963,291,1692

 13:48:32,,,,,,,,,,,,
Interval Count,0,33,0,0,0,1,0,0,0,0,0,0
Total Counts,166,2182,178,1615,625,1025,540,9098,269,6963,291,1692

 13:49:01,,,,,,,,,,,,
Interval Count,0,23,0,0,0,0,0,0,0,0,0,0
Total Counts,166,2205,178,1615,625,1025,540,9098,269,6963,291,1692

 13:49:31,,,,,,,,,,,,
Interval Count,0,0,0,0,0,0,0,0,0,0,0,48
Total Counts,166,2205,178,1615,625,1025,540,9098,269,6963,291,1740

 13:50:01,,,,,,,,,,,,
Interval Count,0,0,0,0,0,0,0,0,0,0,0,0
Total Counts,166,2205,178,1615,625,1025,540,9098,269,6963,291,1740

 13:50:32,,,,,,,,,,,,
Interval Count,0,39,1,0,0,0,0,0,0,0,0,0
Total Counts,166,2244,179,1615,625,1025,540,9098,269,6963,291,1740

 13:51:02,,,,,,,,,,,,
Interval Count,0,12,0,0,0,0,0,0,0,0,0,0
Total Counts,166,2256,179,1615,625,1025,540,9098,269,6963,291,1740

 13:51:31,,,,,,,,,,,,
Interval Count,0,46,0,0,0,0,0,0,0,0,0,0
Total Counts,166,2302,179,1615,625,1025,540,9098,269,6963,291,1740

 13:52:01,,,,,,,,,,,,
Interval Count,0,0,0,0,0,0,0,0,0,0,0,0
Total Counts,166,2302,179,1615,625,1025,540,9098,269,6963,291,1740

 13:52:32,,,,,,,,,,,,
Interval Count,0,0,0,0,0,0,0,0,0,0,0,0
Total Counts,166,2302,179,1615,625,1025,540,9098,269,6963,291,1740

 13:53:02,,,,,,,,,,,,
Interval Count,0,44,0,0,0,0,0,0,5,0,0,1
Total Counts,166,2346,179,1615,625,1025,540,9098,274,6963,291,1741

 13:53:32,,,,,,,,,,,,
Interval Count,0,32,0,0,0,0,0,0,0,1,0,0
Total Counts,166,2378,179,1615,625,1025,540,9098,274,6964,291,1741

 13:54:02,,,,,,,,,,,,
Interval Count,0,0,0,0,0,0,0,0,0,0,0,0
Total Counts,166,2378,179,1615,625,1025,540,9098,274,6964,291,1741

 13:54:32,,,,,,,,,,,,
Interval Count,0,4,0,0,0,0,0,0,0,0,0,0
Total Counts,166,2382,179,1615,625,1025,540,9098,274,6964,291,1741

 13:54:59,,,,,,,,,,,,
Interval Count,0,0,0,0,0,0,0,0,0,0,0,0
Total Counts,166,2382,179,1615,625,1025,540,9098,274,6964,291,1741
